地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,カメラプリセット位置,気象影響による映像不良,照度不足,突発事象（交通事故等）,サーバの稼働,カメラの映像受信,映像のデコード処理,デコード映像から映像解析機能への取込加工処理の失敗,映像解析機能のフリーズ,その他エラー,道路種別,時間コード,lat,lng,lng2,lat2
89,,9811690,1,20250702,2355,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.29921203144541,130.96937,,
89,,9811700,1,20250702,2355,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.261645031390664,131.01058,,
89,,9811710,1,20250702,2355,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.28000003141744,131.128611,,
89,,9811720,1,20250702,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.237877031355964,131.175263,,
89,,9811730,1,20250702,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.2405000313598,131.224187,,
89,,9811740,1,20250702,2355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.25496403138093,131.328533,,
89,,9811750,1,20250702,2355,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.23715803135492,131.323213,,
89,,9811760,1,20250702,2355,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.18331803127619,131.452171,,
89,,9811770,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.760789029127036,131.4707,,
89,,9811780,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.559046028812634,131.38327000000004,,
89,,9811790,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.547715028794922,131.378628,,
89,,9811810,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.45214102864519,131.212192,,
89,,9811820,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.46555602866623,131.154444,,
89,,9811830,1,20250702,2355,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.447659028638157,131.051761,,
89,,9811840,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.388108028544615,130.811533,,
89,,9811850,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.41813502859181,130.764377,,
89,,9811860,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.542976028787507,130.706877,,
89,,9811870,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.557778028810663,130.718333,,
89,,9811880,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.647658028950993,130.819552,,
89,,9811890,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.413693028584817,130.760963,,
89,,9811900,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.27982902837409,130.291795,,
89,,9811910,1,20250702,2355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.2913800283923,130.293564,,
89,,9811920,1,20250702,2355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.327343028448986,130.334728,,
89,,9811930,1,20250702,2355,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.494637028711818,130.506308,,
89,,9811940,1,20250702,2355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.527877028763886,130.521631,,
89,,9811950,1,20250702,2355,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.289730028389716,130.60717200000002,,
89,,9811960,1,20250702,2355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.323917028443603,130.564308,,
89,,9811970,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,31.466390028667544,130.513245,,
89,,9811980,1,20250702,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.34976603151893,129.764492,,
89,,9812010,1,20250702,2355,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.13956403121204,129.784069,,
89,,9812020,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,33.28640603142677,130.150153,,
89,,9812030,1,20250702,2355,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.0852950311323,131.637799,,
89,,9812040,1,20250702,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,32.56861103036308,131.553056,,
89,,9812050,1,20250702,2355,13,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.55027803180869,130.478333,,
89,,9812060,1,20250702,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,32.92625003089743,131.00539,,
89,,9812070,1,20250702,2355,,,,,,,1,0,0,0,0,0,0,0,0,0,3,202507022355,32.90000003085849,130.933611,,
89,,9812080,1,20250702,2355,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.27595303141153,130.319462,,
89,,9812090,1,20250702,2355,,,,,,,1,,,,,,,,,,3,202507022355,33.59653803187511,130.611685,,
89,,9812100,1,20250702,2355,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.05235003108379,130.430417,,
89,,9812110,1,20250702,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.15888903124039,129.761111,,
89,,9812120,1,20250702,2355,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,31.737096029090242,130.677414,,
89,,9812130,1,20250702,2355,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,33.32114903147733,130.391671,,
89,,9812140,1,20250702,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,202507022355,32.733917030611096,130.31245,,
90,,10810050,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.69152402083745,128.108879,,
90,,10810060,1,20250702,2355,3,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.634931020743306,128.037283,,
90,,10810070,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.60195202068847,127.99972500000001,,
90,,10810080,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.583164020657225,127.99781300000001,,
90,,10810090,1,20250702,2355,9,2,0,2,0,0,0,,,,,,,,,,3,202507022355,26.573059020640425,127.989432,,
90,,10810100,1,20250702,2355,2,0,0,2,1,0,0,,,,,,,,,,3,202507022355,26.558695020616547,127.976575,,
90,,10810110,1,20250702,2355,19,3,0,0,0,0,0,,,,,,,,,,3,202507022355,26.547043020597176,127.96594700000001,,
90,,10810120,1,20250702,2355,6,24,0,17,3,0,0,,,,,,,,,,3,202507022355,26.545420020594484,127.96513700000001,,
90,,10810130,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.541292020587623,127.95978,,
90,,10810140,1,20250702,2355,11,0,0,7,0,0,0,,,,,,,,,,3,202507022355,26.536514020579673,127.935453,,
90,,10810150,1,20250702,2355,12,0,0,3,0,0,0,,,,,,,,,,3,202507022355,26.51382402054197,127.901775,,
90,,10810160,1,20250702,2355,7,0,0,5,0,0,0,,,,,,,,,,3,202507022355,26.503684020525117,127.87991000000001,,
90,,10810170,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.49844302051641,127.86208000000002,,
90,,10810180,1,20250702,2355,0,0,0,3,0,0,0,,,,,,,,,,3,202507022355,26.48233402048965,127.85135699999998,,
90,,10810190,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.44345902042506,127.805583,,
90,,10810200,1,20250702,2355,,,,,,,1,,,,,,,,,,3,202507022355,26.338860020251406,127.7508,,
90,,10810220,1,20250702,2355,0,3,0,0,0,0,0,,,,,,,,,,3,202507022355,26.26837002013446,127.73051999999998,,
90,,10810230,1,20250702,2355,17,3,0,23,2,0,0,,,,,,,,,,3,202507022355,26.266310020131048,127.72327,,
90,,10810240,1,20250702,2355,4,1,0,14,0,0,0,,,,,,,,,,3,202507022355,26.269040020135566,127.72616000000001,,
90,,10810260,1,20250702,2355,9,0,0,0,1,0,0,,,,,,,,,,3,202507022355,26.273440020142868,127.71261000000001,,
90,,10810270,1,20250702,2355,10,5,0,4,1,0,0,,,,,,,,,,3,202507022355,26.451180020437896,127.89631,,
90,,10810280,1,20250702,2355,,,,,,,1,,,,,,,,,,3,202507022355,26.4491400204345,127.849893,,
90,,10810290,1,20250702,2355,0,1,0,0,0,0,0,,,,,,,,,,3,202507022355,26.448972020434223,127.90855300000001,,
90,,10810300,1,20250702,2355,,,,,,,1,,,,,,,,,,3,202507022355,26.30711002019872,127.81338,,
90,,10810310,1,20250702,2355,4,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.287560020166286,127.81449,,
90,,10810320,1,20250702,2355,4,8,0,0,3,0,0,,,,,,,,,,3,202507022355,26.22351002006007,127.76571,,
90,,10810330,1,20250702,2355,0,0,0,1,5,0,0,,,,,,,,,,3,202507022355,26.200760020022358,127.75174999999999,,
90,,10810340,1,20250702,2355,31,0,0,24,2,0,0,,,,,,,,,,3,202507022355,26.25841002011794,127.75767000000002,,
90,,10810350,1,20250702,2355,41,1,0,1,1,0,0,,,,,,,,,,3,202507022355,26.24962002010336,127.74765,,
90,,10810360,1,20250702,2355,56,0,0,20,4,0,0,,,,,,,,,,3,202507022355,26.25443002011134,127.73508000000001,,
90,,10810370,1,20250702,2355,42,0,0,16,1,0,0,,,,,,,,,,3,202507022355,26.25456002011155,127.72416000000001,,
90,,10810380,1,20250702,2355,9,1,0,18,0,0,0,,,,,,,,,,3,202507022355,26.169530019970612,127.65168,,
90,,10810390,1,20250702,2355,3,0,0,17,0,0,0,,,,,,,,,,3,202507022355,26.154010019944888,127.65812,,
90,,10810400,1,20250702,2355,5,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.130710019906292,127.66514,,
90,,10810410,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.11574001988149,127.66860000000001,,
90,,10810420,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.09400001984549,127.71590000000002,,
90,,10810430,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.128730019903006,127.75918999999999,,
90,,10810440,1,20250702,2355,1,0,0,2,1,0,0,,,,,,,,,,3,202507022355,26.140140019921905,127.77529,,
90,,10810450,1,20250702,2355,1,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.170060019971476,127.8265,,
90,,10810460,1,20250702,2355,5,1,0,1,0,0,0,,,,,,,,,,3,202507022355,26.20426002002816,127.652556,,
90,,10810470,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.209250020036425,127.73744999999998,,
90,,10810480,1,20250702,2355,1,1,0,0,0,0,0,,,,,,,,,,3,202507022355,26.18171001999079,127.73158000000001,,
90,,10810490,1,20250702,2355,0,0,0,1,6,0,0,,,,,,,,,,3,202507022355,26.17543001998038,127.70638000000001,,
90,,10810510,1,20250702,2355,,,,,,,1,,,,,,,,,,3,202507022355,26.17208001997483,127.69662,,
90,,10810520,1,20250702,2355,0,0,0,0,0,0,0,,,,,,,,,,3,202507022355,26.17121001997338,127.67963999999999,,
